artist,track_name,ms_played
David Guetta & Bebe Rexha,I'm Good (Blue),280572
Miley Cyrus,Midnight Sky,167022
Drake & Future & Young Thug,Way 2 Sexy,127439
Taylor Swift,Anti-Hero,55951
David Guetta & Bebe Rexha,I'm Good (Blue),175019
Bobby Helms,Jingle Bell Rock,170441
Bad Bunny & Jhay Cortez,Dakiti,109089
Future & Drake & Tems,WAIT FOR U,140532
Gunna,Fukumean,209720
Harry Styles,Watermelon Sugar,33091
Farruko,Pepas,238514
Maren Morris,The Bones,119918
DJ Ti.sto & Ava Max,The Motto,145822
CJ,Whoopty,83973
Harry Styles,Watermelon Sugar,77102
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,251576
Lizzo,About Damn Time,8059
Latto,Big Energy,149225
Dua Lipa,Break My Heart,37339
Luke Combs,Forever After All,289585
Lil Durk & J Cole,All My Life,172579
Morgan Wallen,Thinkin' Bout Me,186827
BTS,Butter,92507
Arizona Zervas,Roxanne,94627
Dua Lipa,Dance The Night,181709
Kodak Black,Super Gremlin,144223
Nathan Evans,Wellerman,98871
Rema,Calm Down,77562
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,112964
Bailey Zimmerman,Rock And A Hard Place,136623
Giveon,Heartbreak Anniversary,269231
The Weeknd & Ariana Grande,Save Your Tears,75865
Harry Styles,Watermelon Sugar,236334
Billie Eilish,Happier Than Ever,90819
Michael Buble,It's Beginning To Look A Lot Like Christmas,24829
The Weeknd,Take My Breath,19004
Apache 207,Roller,6697
Post Malone,Chemical,230862
DJ Ti.sto & Ava Max,The Motto,64394
Rema,Calm Down,19189
Harry Styles,Adore You,93402
Lil Durk & J Cole,All My Life,257875
Miley Cyrus,Midnight Sky,293905
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,267076
Pop Smoke & Lil Baby & DaBaby,For The Night,279521
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,131014
SAINt JHN,Roses,59874
Harry Styles,Late Night Talking,25809
Lost Frequencies & Calum Scott,Where Are You Now,120714
Stephen Sanchez,Until I Found You,261034
WizKid & Justin Bieber & Tems,Essence,214999
Topic & A7S,Breaking Me,296222
SAINt JHN,Roses (Imanbek Remix),278278
Future & Drake & Tems,WAIT FOR U,202061
Farruko,Pepas,189924
Justin Bieber & Daniel Caesar & Giveon,Peaches,271017
Chris Brown & Young Thug,Go Crazy,41352
Billie Eilish,Happier Than Ever,144192
Brenda Lee,Rockin' Around The Christmas Tree,72153
Lewis Capaldi,Before You Go,115235
Toosii,Favorite Song,80258
The Kid LAROI,Without You,45352
Pop Smoke,What You Know Bout Love,196676
Nat King Cole,The Christmas Song (Merry Christmas To You),153957
Maroon 5,Memories,3423
Dua Lipa,Don't Start Now,32618
Justin Bieber & Quavo,Intentions,173556
Nicki Minaj,Super Freaky Girl,261984
Luke Combs,Forever After All,113926
Dua Lipa,Dance The Night,166481
Trevor Daniel,Falling,276172
Lizzo,About Damn Time,153856
Nicki Minaj & Ice Spice with Aqua,Barbie World,87689
Billie Eilish,Bad Guy,270978
Lil Uzi Vert,Just Wanna Rock,233701
Rihanna,Lift Me Up,150456
Acraze & Cherish,Do It To It,257217
Harry Styles,Adore You,163653
Ava Max,Kings & Queens,180534
Lil Nas X,Thats What I Want,99582
Tate McRae,You Broke Me First,294779
Tones & I,Dance Monkey,261995
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,229738
Doja Cat & SZA,Kiss Me More,235357
Billie Eilish,Bad Guy,114093
Bad Bunny & Jhay Cortez,Dakiti,114838
Jordan Davis & Luke Bryan,Buy Dirt,16642
Luke Combs,Forever After All,190385
The Killers,Mr Brightside,101216
Topic & A7S,Breaking Me,267948
Bad Bunny,Titi me pregunto,267342
Gunna,Fukumean,57097
Drake & 21 Savage,Jimmy Cooks,143342
Ed Sheeran,Shivers,229803
Powfu & Beabadoobee,Death Bed,42864
Zach Bryan,Something In The Orange,138981
Giveon,Heartbreak Anniversary,143974
Kenya Grace,Strangers,72201
Pop Smoke & Lil Baby & DaBaby,For The Night,159008
Harry Styles,As It Was,172298
BTS,Dynamite,12539
Kodak Black,Super Gremlin,143455
David Kushner,Daylight,106451
Dove Cameron,Boyfriend,86872
Apache 207,Roller,86289
Lil Mosey,Blueberry Faygo,236176
The Killers,Mr Brightside,225320
The Weeknd,Blinding Lights,87908
Libianca,People,107044
Rema,Calm Down,76185
Toosii,Favorite Song,50581
Latto,Big Energy,549
Drake,Toosie Slide,177892
Kane Brown With Katelyn Brown,Thank God,184739
Kenya Grace,Strangers,233091
Doja Cat,Vegas,23374
Ed Sheeran,Eyes Closed,47877
Lost Frequencies & Calum Scott,Where Are You Now,83786
Justin Bieber & Quavo,Intentions,231144
Coi Leray,Players,178925
Ariana Grande,Positions,133551
CJ,Whoopty,222683
Future & Drake & Tems,WAIT FOR U,120811
David Kushner,Daylight,297806
Drake & Lil Durk,Laugh Now Cry Later,39693
Nicki Minaj & Ice Spice with Aqua,Barbie World,207174
Doja Cat,Need To Know,105910
Oliver Tree & Robin Schulz,Miss You,177699
Morgan Wallen,Thinkin' Bout Me,54101
Rema & Selena Gomez,Calm Down,177404
Doja Cat & SZA,Kiss Me More,208311
Ed Sheeran,Shivers,247377
Bad Bunny & Jhay Cortez,Dakiti,142749
Brenda Lee,Rockin' Around The Christmas Tree,210248
Kane Brown With Katelyn Brown,Thank God,191929
Fifty Fifty,Cupid,21735
Metro Boomin, The Weeknd & 21 Savage,Creepin',207028
Future & Drake & Tems,WAIT FOR U,262215
Nicky Youre & dazy,Sunroof,149799
Trevor Daniel,Falling,214881
Metro Boomin, The Weeknd & 21 Savage,Creepin',220258
Cardi B & Megan Thee Stallion,WAP,190601
WizKid & Justin Bieber & Tems,Essence,125537
Chris Brown & Young Thug,Go Crazy,142747
The Weeknd & Ariana Grande,Die For You,103288
Maroon 5,Memories,143930
Acraze & Cherish,Do It To It,68335
Bobby Helms,Jingle Bell Rock,24867
Masked Wolf,Astronaut In The Ocean,199572
Latto,Big Energy,235119
Ariana Grande,Positions,181748
Polo G,Rapstar,178363
Tate McRae,You Broke Me First,145426
Jack Harlow,First Class,247527
SZA,Kill Bill,264966
24kGoldn & Iann Dior,Mood,171381
Adele,Easy On Me,81243
Doja Cat & The Weeknd,You Right,293252
Doja Cat,Woman,150833
Lil Tjay & 6LACK,Calling My Phone,75481
Roddy Ricch,The Box,262945
Post Malone & Doja Cat,I Like You (A Happier Song),70769
Tate McRae,You Broke Me First,196294
Cardi B,Up,226063
SZA,Kill Bill,165731
Masked Wolf,Astronaut In The Ocean,88944
SZA,Kill Bill,144652
Arizona Zervas,Roxanne,64831
Zach Bryan,Something In The Orange,46911
Rema & Selena Gomez,Calm Down,130213
Acraze & Cherish,Do It To It,220585
Ed Sheeran,Eyes Closed,264915
Nicki Minaj,Super Freaky Girl,102818
Brenda Lee,Rockin' Around The Christmas Tree,9002
Kelly Clarkson,Underneath The Tree,78634
Morgan Wallen,Wasted On You,297546
Lost Frequencies & Calum Scott,Where Are You Now,185074
Gayle,abcdefu,101808
Acraze & Cherish,Do It To It,130108
SAINt JHN,Roses (Imanbek Remix),129226
Chris Brown & Young Thug,Go Crazy,295210
Toosii,Favorite Song,205397
Michael Buble,It's Beginning To Look A Lot Like Christmas,190547
Lil Tjay & 6LACK,Calling My Phone,156769
Doja Cat & Nicki Minaj,Say So,136938
Taylor Swift,Lavender Haze,194792
Lil Uzi Vert,Just Wanna Rock,157671
Ariana Grande,Santa Tell Me,79262
Metro Boomin, The Weeknd & 21 Savage,Creepin',58265
Post Malone,Chemical,53746
Billie Eilish,Bad Guy,222543
Drake & 21 Savage,Rich Flex,280330
AJR,Bang!,102976
Nathan Evans,Wellerman,155469
Metro Boomin, The Weeknd & 21 Savage,Creepin',29816
Maneskin,Beggin',264425
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,267523
Polo G,Rapstar,59690
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),239165
SZA,Snooze,288406
Dua Lipa,Dance The Night,251579
Gayle,abcdefu,234882
SZA,Kill Bill,65332
Doja Cat & SZA,Kiss Me More,244254
Cole Swindell,She Had Me At Heads Carolina,61091
DJ Ti.sto,The Business,178162
Cole Swindell,She Had Me At Heads Carolina,170187
Ed Sheeran,Shivers,225817
Beyonce,Break My Soul,193906
The Kid LAROI,Without You,290236
Roddy Ricch,The Box,81259
Gayle,abcdefu,147158
Lost Frequencies & Calum Scott,Where Are You Now,10526
Wham!,Last Christmas,84302
Olivia Rodrigo,Traitor,169760
Burl Ives,A Holly Jolly Christmas,132507
Morgan Wallen,Last Night,285294
The Weeknd & Ariana Grande,Save Your Tears,157100
Tate McRae,She's All I Wanna Be,281561
Beyonce,Break My Soul,259048
Morgan Wallen,Last Night,208007
Rosa Linn,Snap,259086
Nicki Minaj & Ice Spice with Aqua,Barbie World,173725
Rema,Calm Down,295764
Toosii,Favorite Song,298807
Luke Combs,Forever After All,91842
Tate McRae,You Broke Me First,222332
Morgan Wallen,Sand In My Boots,277883
Miley Cyrus,Midnight Sky,262631
Chris Brown & Young Thug,Go Crazy,288007
OneRepublic,I Ain't Worried,16306
Kodak Black,Super Gremlin,113601
Beyonce,Cuff It,140545
Gunna,Fukumean,44232
Drake & Lil Durk,Laugh Now Cry Later,241746
Surf Mesa & Emilee,ILY (I Love You Baby),21396
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,203433
Jack Harlow,First Class,109071
Tate McRae,Greedy,171493
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,50564
Billie Eilish,Bad Guy,118645
Pop Smoke & Lil Baby & DaBaby,For The Night,241763
Future & Drake,Life Is Good,22222
Gunna,Fukumean,105662
Giveon,Heartbreak Anniversary,214366
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),56121
The Ronettes,Sleigh Ride,241860
Topic & A7S,Breaking Me,230948
The Kid LAROI,Without You,293431
David Kushner,Daylight,176367
Em Beihold,Numb Little Bug,44330
Dua Lipa & DaBaby,Levitating,219897
Billie Eilish,Happier Than Ever,70495
SAINt JHN,Roses,243177
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,281293
Powfu & Beabadoobee,Death Bed,153339
Olivia Rodrigo,Vampire,86854
Farruko,Pepas,235788
Ariana Grande,Positions,247451
Harry Styles,As It Was,252482
Michael Buble,It's Beginning To Look A Lot Like Christmas,226946
Post Malone & Doja Cat,I Like You (A Happier Song),34171
Drake & 21 Savage,Jimmy Cooks,255992
Drake & Future & Young Thug,Way 2 Sexy,293845
Morgan Wallen,Thought You Should Know,91727
Beyonce,Cuff It,86824
Morgan Wallen,Last Night,69156
Michael Buble,It's Beginning To Look A Lot Like Christmas,262153
Ed Sheeran,Shivers,211772
Post Malone & Doja Cat,I Like You (A Happier Song),252932
The Weeknd & Ariana Grande,Die For You,145801
SAINt JHN,Roses,105730
Rema & Selena Gomez,Calm Down,86953
Drake & 21 Savage,Jimmy Cooks,91656
Olivia Rodrigo,Deja Vu,132272
Elton John & Dua Lipa,Cold Heart,115560
Doja Cat,Need To Know,157744
Kelly Clarkson,Underneath The Tree,249207
Kenya Grace,Strangers,107280
Olivia Rodrigo,Traitor,225860
Arizona Zervas,Roxanne,155573
Lizzo,About Damn Time,484
Morgan Wallen,Thought You Should Know,86333
Post Malone & Doja Cat,I Like You (A Happier Song),232497
24kGoldn & Iann Dior,Mood,17037
Ed Sheeran,Bad Habits,27108
Oliver Tree & Robin Schulz,Miss You,119237
Harry Styles,Watermelon Sugar,220873
Dua Lipa,Dance The Night,92275
DJ Ti.sto & Ava Max,The Motto,195336
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,283472
Metro Boomin, The Weeknd & 21 Savage,Creepin',165393
Harry Styles,Watermelon Sugar,247995
Harry Styles,Watermelon Sugar,4604
Doja Cat & Nicki Minaj,Say So,196267
DJ Ti.sto,The Business,36540
Em Beihold,Numb Little Bug,68536
The Weeknd,Take My Breath,134693
24kGoldn & Iann Dior,Mood,213414
Luke Combs,Forever After All,151100
Future & Drake,Life Is Good,287857
Taylor Swift,Lavender Haze,294573
Cardi B & Megan Thee Stallion,WAP,96410
Beyonce,Break My Soul,108383
Camila Cabello & DaBaby,My Oh My,266411
The Kid LAROI & Justin Bieber,Stay,251644
Kenya Grace,Strangers,263645
Luke Combs,Fast Car,263226
CKay,Love Nwantiti,188385
Internet Money & Gunna & Don Toliver & NAV,Lemonade,224453
Post Malone & The Weeknd,One Right Now,50332
Cardi B,Up,204856
Justin Bieber,Ghost,133077
Ed Sheeran,Eyes Closed,40221
The Weeknd,Blinding Lights,461
Bad Bunny,Titi me pregunto,42283
Arizona Zervas,Roxanne,35872
Nathan Evans,Wellerman,117828
Post Malone,Chemical,75639
Harry Styles,As It Was,175874
The Weeknd & Ariana Grande,Save Your Tears,289219
JVKE,golden hour,190597
Taylor Swift,Anti-Hero,13552
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,201029
Morgan Wallen,Wasted On You,248103
Tate McRae,You Broke Me First,229697
Drake & Lil Durk,Laugh Now Cry Later,26241
Olivia Rodrigo,Deja Vu,269377
Ariana Grande,Santa Tell Me,280062
Stephen Sanchez,Until I Found You,137887
Oliver Tree & Robin Schulz,Miss You,238019
Ava Max,Kings & Queens,47737
AJR,Bang!,464
Ariana Grande,Santa Tell Me,111587
Dua Lipa,Dance The Night,182509
Jack Harlow,First Class,61872
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,57070
Doja Cat,Woman,155569
Kane Brown With Katelyn Brown,Thank God,194078
Acraze & Cherish,Do It To It,237914
Andy Williams,It's The Most Wonderful Time Of The Year,64012
Ariana Grande,Positions,199638
Acraze & Cherish,Do It To It,154833
JVKE,golden hour,46782
Raye & 070 Shake,Escapism,274027
Wham!,Last Christmas,129587
Sam Smith & Kim Petras,Unholy,143376
Eslabon Armado & Peso Pluma,Ella Baila Sola,178959
Stephen Sanchez,Until I Found You,194938
Justin Bieber & Daniel Caesar & Giveon,Peaches,284503
Ava Max,Kings & Queens,13534
Eslabon Armado & Peso Pluma,Ella Baila Sola,276914
DaBaby & Roddy Ricch,Rockstar,297713
Luke Combs,Fast Car,103273
Billie Eilish,Bad Guy,6544
Sam Smith & Kim Petras,Unholy,284493
JVKE,golden hour,2608
Elton John & Dua Lipa,Cold Heart,91925
Doja Cat,Need To Know,223734
The Ronettes,Sleigh Ride,113488
Billie Eilish,Happier Than Ever,275445
BTS,Dynamite,163340
SZA,Kill Bill,291375
Harry Styles,Adore You,19478
Bailey Zimmerman,Rock And A Hard Place,248100
Gabby Barrett & Charlie Puth,I Hope,122740
Michael Buble,It's Beginning To Look A Lot Like Christmas,29287
DaBaby & Roddy Ricch,Rockstar,37638
Drake,Toosie Slide,140154
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,128979
Saweetie & Doja Cat,Best Friend,78000
Lil Tjay & 6LACK,Calling My Phone,229802
Steve Lacy,Bad Habit,134911
Toosii,Favorite Song,135741
OneRepublic,I Ain't Worried,147744
The Weeknd & Ariana Grande,Save Your Tears,335
Pop Smoke,What You Know Bout Love,60309
Morgan Wallen,Thinkin' Bout Me,109323
Apache 207,Roller,206047
Glass Animals,Heat Waves,18573
Coi Leray,Players,183441
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,241223
Bailey Zimmerman,Rock And A Hard Place,289999
Kate Bush,Running Up That Hill (A Deal With God),276134
Kate Bush,Running Up That Hill (A Deal With God),192328
OneRepublic,I Ain't Worried,160403
Joel Corry & MNEK,Head & Heart,189506
Kane Brown With Katelyn Brown,Thank God,203260
Gayle,abcdefu,10466
Nicky Youre & dazy,Sunroof,116429
Steve Lacy,Bad Habit,4859
Oliver Tree & Robin Schulz,Miss You,227246
Ed Sheeran,Bad Habits,105001
Beyonce,Cuff It,100961
Glass Animals,Heat Waves,272589
Jelly Roll,Need A Favor,170335
Cardi B & Megan Thee Stallion,WAP,276211
Gayle,abcdefu,43999
Justin Bieber & Chance The Rapper,Holy,232707
SAINt JHN,Roses,12229
Maneskin,Beggin',291445
Doja Cat,Need To Know,158392
Ava Max,Kings & Queens,212811
Drake & Lil Durk,Laugh Now Cry Later,274175
Tom Odell,Another Love,204207
Ava Max,Kings & Queens,42078
Apache 207,Roller,95811
Beyonce,Break My Soul,175689
Jack Harlow,First Class,193738
Chris Brown & Young Thug,Go Crazy,79639
Bad Bunny & Jhay Cortez,Dakiti,120948
Dua Lipa & DaBaby,Levitating,262736
Justin Bieber & Daniel Caesar & Giveon,Peaches,198810
Zach Bryan & Kacey Musgraves,I Remember Everything,193307
Harry Styles,As It Was,160109
Bobby Helms,Jingle Bell Rock,201138
Fireboy DML & Ed Sheeran,Peru,75002
Zach Bryan,Something In The Orange,37059
Morgan Wallen,Last Night,172277
Beyonce,Break My Soul,251030
Latto,Big Energy,276405
Luke Combs,Fast Car,158162
Olivia Rodrigo,Good 4 U,156365
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,75779
Morgan Wallen,Thinkin' Bout Me,89997
Surf Mesa & Emilee,ILY (I Love You Baby),287877
Drake,Toosie Slide,27803
Olivia Rodrigo,Traitor,44375
Justin Bieber & Daniel Caesar & Giveon,Peaches,52290
SAINt JHN,Roses,243728
Olivia Rodrigo,Drivers License,224786
Harry Styles,As It Was,222108
Taylor Swift,Lavender Haze,247750
Glass Animals,Heat Waves,18795
Metro Boomin, The Weeknd & 21 Savage,Creepin',263464
Nathan Evans,Wellerman,157103
Billie Eilish,What Was I Made For?,63694
Post Malone & Doja Cat,I Like You (A Happier Song),262497
Justin Bieber & Quavo,Intentions,24510
Zach Bryan & Kacey Musgraves,I Remember Everything,185626
Cole Swindell,She Had Me At Heads Carolina,226766
Cole Swindell,She Had Me At Heads Carolina,230479
Bad Bunny & Jhay Cortez,Dakiti,265570
Billie Eilish,Therefore I Am,42324
Kelly Clarkson,Underneath The Tree,249083
Bad Bunny,Titi me pregunto,43756
Farruko,Pepas,53438
SAINt JHN,Roses (Imanbek Remix),228404
Billie Eilish,What Was I Made For?,109630
Taylor Swift,Lavender Haze,42675
Doja Cat,Need To Know,112809
Doja Cat & Nicki Minaj,Say So,151659
Elton John & Dua Lipa,Cold Heart,141423
Topic & A7S,Breaking Me,220232
Olivia Rodrigo,Traitor,19278
Coldplay & BTS,My Universe,30261
Ed Sheeran,Eyes Closed,120036
Maren Morris,The Bones,280191
Lil Nas X,Thats What I Want,129576
Stephen Sanchez,Until I Found You,242896
Cardi B,Up,28033
DJ Ti.sto & Ava Max,The Motto,47874
Future & Drake & Tems,WAIT FOR U,191023
Maroon 5,Memories,286332
Zach Bryan & Kacey Musgraves,I Remember Everything,189752
Andy Williams,It's The Most Wonderful Time Of The Year,106530
Gunna,Fukumean,94244
Justin Bieber & Chance The Rapper,Holy,160369
Drake & Future & Young Thug,Way 2 Sexy,114103
Billie Eilish,Therefore I Am,284959
Farruko,Pepas,39976
Trevor Daniel,Falling,107986
Gabby Barrett & Charlie Puth,I Hope,63886
Tones & I,Dance Monkey,183434
Raye & 070 Shake,Escapism,54631
Shouse,Love Tonight,158779
Joel Corry & MNEK,Head & Heart,260577
Jordan Davis & Luke Bryan,Buy Dirt,249802
Doja Cat,Woman,210152
Ariana Grande,Positions,197141
Maroon 5,Memories,259733
Post Malone,Chemical,167024
Cardi B & Megan Thee Stallion,WAP,164082
Walker Hayes,Fancy Like,70910
Michael Buble,It's Beginning To Look A Lot Like Christmas,202478
Jack Harlow,First Class,257439
Stephen Sanchez,Until I Found You,251752
Oliver Tree & Robin Schulz,Miss You,79206
Bailey Zimmerman,Rock And A Hard Place,140643
Glass Animals,Heat Waves,10184
Billie Eilish,Bad Guy,229768
Topic & A7S,Breaking Me,225141
Morgan Wallen,Thinkin' Bout Me,233971
Gunna,Fukumean,157928
Kenya Grace,Strangers,93911
Morgan Wallen,You Proof,77886
Fifty Fifty,Cupid,146591
Powfu & Beabadoobee,Death Bed,134795
The Ronettes,Sleigh Ride,159900
Jose Feliciano,Feliz Navidad,5491
The Weeknd & Ariana Grande,Die For You,163496
Em Beihold,Numb Little Bug,45089
Dua Lipa & DaBaby,Levitating,258811
Rosa Linn,Snap,143551
Kane Brown With Katelyn Brown,Thank God,199659
Ed Sheeran,Eyes Closed,15337
Harry Styles,Adore You,50624
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,51423
Burl Ives,A Holly Jolly Christmas,44167
Olivia Rodrigo,Traitor,298756
Stephen Sanchez,Until I Found You,128234
The Weeknd & Ariana Grande,Die For You,117483
Olivia Rodrigo,Vampire,69188
Coldplay & BTS,My Universe,260282
Metro Boomin, The Weeknd & 21 Savage,Creepin',33405
Wham!,Last Christmas,285307
Raye & 070 Shake,Escapism,262395
Billie Eilish,Happier Than Ever,14105
Billie Eilish,Happier Than Ever,286456
Maneskin,Beggin',257136
Em Beihold,Numb Little Bug,206124
Chris Brown,Under The Influence,65491
Chris Brown & Young Thug,Go Crazy,13889
Nathan Evans,Wellerman,29357
Kelly Clarkson,Underneath The Tree,243757
Drake & 21 Savage,Rich Flex,218967
Billie Eilish,Bad Guy,29751
Burl Ives,A Holly Jolly Christmas,249388
The Weeknd,Blinding Lights,160044
The Kid LAROI & Justin Bieber,Stay,59744
The Weeknd,Take My Breath,9759
Post Malone,Chemical,43171
Elton John & Dua Lipa,Cold Heart,269793
Apache 207,Roller,107706
Pop Smoke & Lil Baby & DaBaby,For The Night,162666
Doja Cat & SZA,Kiss Me More,260200
Libianca,People,48603
CKay,Love Nwantiti,177145
Maroon 5,Memories,251489
Farruko,Pepas,7958
Lewis Capaldi,Someone You Loved,282452
SZA,Snooze,281358
The Weeknd & Ariana Grande,Save Your Tears,273731
Kodak Black,Super Gremlin,26418
Jelly Roll,Need A Favor,6939
Nathan Evans,Wellerman,254609
Drake & 21 Savage,Rich Flex,135334
Justin Bieber & Quavo,Intentions,99867
Dua Lipa,Break My Heart,205851
Tate McRae,She's All I Wanna Be,30887
Chris Brown,Under The Influence,234081
BTS,Dynamite,177196
Future & Drake & Tems,WAIT FOR U,249392
Masked Wolf,Astronaut In The Ocean,15408
Camila Cabello & DaBaby,My Oh My,231955
Bobby Helms,Jingle Bell Rock,204532
Billie Eilish,Bad Guy,294265
Mariah Carey,All I Want For Christmas Is You,267371
Sam Smith & Kim Petras,Unholy,53531
Drake & 21 Savage & Project Pat,Knife Talk,175271
Brenda Lee,Rockin' Around The Christmas Tree,134665
Saweetie & Doja Cat,Best Friend,231914
Stephen Sanchez,Until I Found You,129255
The Kid LAROI & Justin Bieber,Stay,166996
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,73361
Em Beihold,Numb Little Bug,106208
Post Malone & Doja Cat,I Like You (A Happier Song),239239
Harry Styles,Adore You,278208
Olivia Rodrigo,Good 4 U,82546
Ariana Grande,Positions,216661
Farruko,Pepas,295026
Tate McRae,Greedy,217098
Kenya Grace,Strangers,65105
