artist,track_name,ms_played
Joel Corry & MNEK,Head & Heart,14155
Future & Drake,Life Is Good,249169
Stephen Sanchez,Until I Found You,284581
Giveon,Heartbreak Anniversary,119630
Lil Nas X,Thats What I Want,61239
Camila Cabello & Ed Sheeran,Bam Bam,1380
Nicki Minaj & Ice Spice with Aqua,Barbie World,210831
Trevor Daniel,Falling,32177
Surf Mesa & Emilee,ILY (I Love You Baby),145767
Morgan Wallen,You Proof,220513
Polo G,Rapstar,229891
Jack Harlow,First Class,61208
Cardi B & Megan Thee Stallion,WAP,102565
Bailey Zimmerman,Rock And A Hard Place,61516
Andy Williams,It's The Most Wonderful Time Of The Year,229817
Drake,Toosie Slide,207934
Steve Lacy,Bad Habit,23544
Justin Bieber,Ghost,221302
Olivia Rodrigo,Drivers License,132324
Beyonce,Break My Soul,129067
Kodak Black,Super Gremlin,7789
Pop Smoke & Lil Baby & DaBaby,For The Night,129350
Ed Sheeran,Shivers,62283
Billie Eilish,Bad Guy,10382
The Weeknd,Take My Breath,65765
Ava Max,Kings & Queens,102164
Saweetie & Doja Cat,Best Friend,68104
Post Malone & Doja Cat,I Like You (A Happier Song),202782
DaBaby & Roddy Ricch,Rockstar,216980
Taylor Swift,Anti-Hero,257746
The Weeknd & Ariana Grande,Save Your Tears,279894
Zach Bryan & Kacey Musgraves,I Remember Everything,217257
Justin Bieber & Quavo,Intentions,129589
Trevor Daniel,Falling,204322
Kodak Black,Super Gremlin,274315
CKay,Love Nwantiti,189820
Nicki Minaj & Ice Spice with Aqua,Barbie World,156465
Doja Cat,Vegas,159633
Kenya Grace,Strangers,47540
BTS,Dynamite,118706
Billie Eilish,What Was I Made For?,60047
Metro Boomin, The Weeknd & 21 Savage,Creepin',72991
DJ Ti.sto,The Business,254476
Dua Lipa & DaBaby,Levitating,61255
Jack Harlow,First Class,28188
Doja Cat & SZA,Kiss Me More,78388
OneRepublic,I Ain't Worried,166225
Billie Eilish,everything i wanted,121638
Harry Styles,As It Was,164883
Doja Cat,Need To Know,223053
Camila Cabello & Ed Sheeran,Bam Bam,14963
Rihanna,Lift Me Up,59692
Doja Cat & The Weeknd,You Right,128097
Billie Eilish,Bad Guy,109866
Doja Cat,Need To Know,163773
Maneskin,Beggin',75445
Joji,Glimpse Of Us,258523
Mariah Carey,All I Want For Christmas Is You,156187
Harry Styles,As It Was,265577
Glass Animals,Heat Waves,2083
Rema,Calm Down,260280
AJR,Bang!,203267
Billie Eilish,What Was I Made For?,195407
Billie Eilish,What Was I Made For?,126773
Maneskin,Beggin',287223
Giveon,Heartbreak Anniversary,39288
Bobby Helms,Jingle Bell Rock,3322
Lil Nas X,Montero (Call Me By Your Name),99595
Lady Gaga & Ariana Grande,Rain On Me,45227
Sam Smith & Kim Petras,Unholy,153321
Miguel,Sure Thing,89475
Kelly Clarkson,Underneath The Tree,26268
The Weeknd & Ariana Grande,Save Your Tears,194771
Roddy Ricch,The Box,207135
Pop Smoke & Lil Baby & DaBaby,For The Night,223221
Olivia Rodrigo,Vampire,63347
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,20439
Tate McRae,You Broke Me First,130318
Coi Leray,Players,8752
Nat King Cole,The Christmas Song (Merry Christmas To You),245897
Miguel,Sure Thing,73299
Lady Gaga & Ariana Grande,Rain On Me,27736
Doja Cat,Paint The Town Red,30711
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,166866
AJR,Bang!,74821
Tom Odell,Another Love,277874
Powfu & Beabadoobee,Death Bed,67920
Dua Lipa & DaBaby,Levitating,79620
Olivia Rodrigo,Vampire,290596
David Guetta & Bebe Rexha,I'm Good (Blue),252417
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,135385
Dua Lipa & DaBaby,Levitating,171518
OneRepublic,I Ain't Worried,244293
Oliver Tree & Robin Schulz,Miss You,215907
Tones & I,Dance Monkey,132809
The Weeknd & Ariana Grande,Die For You,289295
Rihanna,Lift Me Up,196426
Roddy Ricch,The Box,51855
Burl Ives,A Holly Jolly Christmas,116267
Morgan Wallen,Wasted On You,119
Zach Bryan & Kacey Musgraves,I Remember Everything,298963
Oliver Tree & Robin Schulz,Miss You,14386
Future & Drake,Life Is Good,148154
Miley Cyrus,Flowers,183216
Lizzo,About Damn Time,221463
Kelly Clarkson,Underneath The Tree,63436
Tom Odell,Another Love,33190
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,253418
Doja Cat & The Weeknd,You Right,212348
Maren Morris,The Bones,214931
Jack Harlow,First Class,102983
Luke Combs,Fast Car,134356
Lewis Capaldi,Before You Go,261988
Jordan Davis & Luke Bryan,Buy Dirt,298307
WizKid & Justin Bieber & Tems,Essence,204486
Latto,Big Energy,242413
Gabby Barrett & Charlie Puth,I Hope,276153
Bobby Helms,Jingle Bell Rock,41619
Roddy Ricch,The Box,224071
Camila Cabello & DaBaby,My Oh My,287200
Metro Boomin, The Weeknd & 21 Savage,Creepin',293320
Lil Mosey,Blueberry Faygo,215413
Surf Mesa & Emilee,ILY (I Love You Baby),189472
Lil Durk & J Cole,All My Life,164384
Dove Cameron,Boyfriend,60835
Tones & I,Dance Monkey,4276
Shouse,Love Tonight,43252
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,38766
Morgan Wallen,Sand In My Boots,178203
Post Malone,Circles,142243
Harry Styles,Adore You,263836
Future & Drake & Tems,WAIT FOR U,80081
SAINt JHN,Roses (Imanbek Remix),128106
Michael Buble,It's Beginning To Look A Lot Like Christmas,223041
CJ,Whoopty,215516
Maneskin,Beggin',114639
Ed Sheeran,Bad Habits,219049
Doja Cat & The Weeknd,You Right,200626
Olivia Rodrigo,Traitor,227260
Bailey Zimmerman,Rock And A Hard Place,206256
Farruko,Pepas,209660
SZA,Kill Bill,241135
Olivia Rodrigo,Traitor,174179
Kenya Grace,Strangers,297362
Doja Cat & SZA,Kiss Me More,160926
Polo G,Rapstar,209175
Lizzo,About Damn Time,289933
Drake,Toosie Slide,69106
Jordan Davis & Luke Bryan,Buy Dirt,30128
Powfu & Beabadoobee,Death Bed,211811
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,272685
Miley Cyrus,Flowers,32180
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,67800
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,214681
Harry Styles,Adore You,61140
Surf Mesa & Emilee,ILY (I Love You Baby),17287
Post Malone & Doja Cat,I Like You (A Happier Song),174223
The Weeknd,Take My Breath,63640
Meghan Trainor,Made You Look,277088
Morgan Wallen,Last Night,187644
Tom Odell,Another Love,215887
The Weeknd & Ariana Grande,Save Your Tears,163628
Nicki Minaj & Ice Spice with Aqua,Barbie World,210633
Surf Mesa & Emilee,ILY (I Love You Baby),166506
Ed Sheeran,Shivers,131940
Arizona Zervas,Roxanne,62174
Morgan Wallen,Thought You Should Know,197820
Post Malone,Chemical,282683
Morgan Wallen,Thinkin' Bout Me,133467
Lil Tjay & 6LACK,Calling My Phone,89462
Dua Lipa & DaBaby,Levitating,240767
Jelly Roll,Need A Favor,78988
Rema,Calm Down,243639
Miguel,Sure Thing,59711
OneRepublic,I Ain't Worried,178535
Doja Cat,Vegas,183573
Chris Brown,Under The Influence,77960
OneRepublic,I Ain't Worried,77150
Lewis Capaldi,Before You Go,2434
Luke Combs,Forever After All,274887
The Killers,Mr Brightside,42617
Drake & Future & Young Thug,Way 2 Sexy,26250
Rosa Linn,Snap,287140
Joel Corry & MNEK,Head & Heart,20180
Drake,Toosie Slide,26862
Apache 207,Roller,74381
The Weeknd,Blinding Lights,141257
Tom Odell,Another Love,73521
Roddy Ricch,The Box,91514
Wham!,Last Christmas,292282
Camila Cabello & DaBaby,My Oh My,19004
DJ Ti.sto,The Business,146513
The Killers,Mr Brightside,216768
Steve Lacy,Bad Habit,280302
Nicki Minaj & Ice Spice with Aqua,Barbie World,294317
Bailey Zimmerman,Rock And A Hard Place,122402
Chris Brown,Under The Influence,15479
Pop Smoke & Lil Baby & DaBaby,For The Night,76484
Morgan Wallen,Thought You Should Know,149959
Ava Max,Kings & Queens,273501
Cole Swindell,She Had Me At Heads Carolina,198368
Lil Nas & Jack Harlow,Industry Baby,17058
Beyonce,Break My Soul,165343
Ed Sheeran,Eyes Closed,66626
Post Malone,Chemical,191975
Surf Mesa & Emilee,ILY (I Love You Baby),211434
Drake & Lil Durk,Laugh Now Cry Later,195278
Cardi B,Up,164992
Lil Nas & Jack Harlow,Industry Baby,44425
Lady Gaga & Ariana Grande,Rain On Me,92453
Lil Durk & J Cole,All My Life,66672
Miley Cyrus,Flowers,242491
BTS,Dynamite,107933
Doja Cat & The Weeknd,You Right,203398
SAINt JHN,Roses (Imanbek Remix),229942
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,191603
Kate Bush,Running Up That Hill (A Deal With God),205420
Post Malone,Chemical,283181
Cardi B,Up,168355
Acraze & Cherish,Do It To It,40755
Lil Nas & Jack Harlow,Industry Baby,13090
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,291475
Pop Smoke & Lil Baby & DaBaby,For The Night,160900
Metro Boomin, The Weeknd & 21 Savage,Creepin',102885
DJ Ti.sto,The Business,64225
Dua Lipa,Break My Heart,264554
Ariana Grande,Positions,212068
The Weeknd,Take My Breath,46989
Doja Cat & Nicki Minaj,Say So,82596
Drake & 21 Savage & Project Pat,Knife Talk,175138
Cardi B & Megan Thee Stallion,WAP,273783
Harry Styles,Adore You,105140
Lil Uzi Vert,Just Wanna Rock,116013
DJ Ti.sto,The Business,147688
The Kid LAROI & Justin Bieber,Stay,136822
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,190766
SZA,Snooze,169844
Beyonce,Break My Soul,45089
SAINt JHN,Roses (Imanbek Remix),221567
SZA,Kill Bill,88483
CKay,Love Nwantiti,169295
Nat King Cole,The Christmas Song (Merry Christmas To You),253353
Latto,Big Energy,268797
Lil Tjay & 6LACK,Calling My Phone,62999
Dua Lipa,Don't Start Now,247369
Wham!,Last Christmas,185551
Lil Nas X,Montero (Call Me By Your Name),32035
Gayle,abcdefu,158685
Latto,Big Energy,118344
Kelly Clarkson,Underneath The Tree,109031
Cardi B,Up,154691
Bad Bunny,Titi me pregunto,39108
Luke Combs,Forever After All,14013
BTS,Dynamite,200052
Maroon 5,Memories,198722
Polo G,Rapstar,186784
Harry Styles,Late Night Talking,66526
Drake & 21 Savage,Jimmy Cooks,147966
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,18844
Morgan Wallen,Thought You Should Know,228408
Tate McRae,Greedy,77810
Post Malone & The Weeknd,One Right Now,236774
SAINt JHN,Roses (Imanbek Remix),211596
Billie Eilish,Therefore I Am,251058
Drake & 21 Savage & Project Pat,Knife Talk,52789
Billie Eilish,What Was I Made For?,102682
Cole Swindell,She Had Me At Heads Carolina,82891
Morgan Wallen,Sand In My Boots,76784
Olivia Rodrigo,Deja Vu,154006
Kane Brown With Katelyn Brown,Thank God,43863
Andy Williams,It's The Most Wonderful Time Of The Year,150508
OneRepublic,I Ain't Worried,145725
Dua Lipa,Dance The Night,168824
Morgan Wallen,Wasted On You,120510
Rihanna,Lift Me Up,234989
Cardi B & Megan Thee Stallion,WAP,173068
Billie Eilish,What Was I Made For?,230948
OneRepublic,I Ain't Worried,253762
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,23629
Doja Cat,Vegas,34665
Coi Leray,Players,63548
Acraze & Cherish,Do It To It,253008
Wham!,Last Christmas,140768
Lil Durk & J Cole,All My Life,2297
Lizzo,About Damn Time,171651
Doja Cat,Need To Know,250055
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,102683
Beyonce,Break My Soul,215857
Pop Smoke & Lil Baby & DaBaby,For The Night,288732
Morgan Wallen,Wasted On You,288134
Lil Durk & J Cole,All My Life,143402
Dove Cameron,Boyfriend,60399
Em Beihold,Numb Little Bug,44612
OneRepublic,I Ain't Worried,279135
Taylor Swift,Lavender Haze,55395
Beyonce,Break My Soul,99837
Bad Bunny,Titi me pregunto,138892
Brenda Lee,Rockin' Around The Christmas Tree,135858
Morgan Wallen,You Proof,297581
Lil Nas X,Montero (Call Me By Your Name),160162
Drake & 21 Savage,Jimmy Cooks,5946
Tom Odell,Another Love,91778
Rema,Calm Down,114998
Ariana Grande,Santa Tell Me,147994
Olivia Rodrigo,Vampire,27268
Polo G,Rapstar,201143
Billie Eilish,Bad Guy,175066
Miguel,Sure Thing,157691
Billie Eilish,Happier Than Ever,35141
Acraze & Cherish,Do It To It,66371
Nicky Youre & dazy,Sunroof,219752
Billie Eilish,Bad Guy,10248
Farruko,Pepas,146736
Bad Bunny & Chencho Corleone,Me porto bonito,205317
Cardi B & Megan Thee Stallion,WAP,10835
Powfu & Beabadoobee,Death Bed,214879
Maren Morris,The Bones,232780
Mariah Carey,All I Want For Christmas Is You,113730
Internet Money & Gunna & Don Toliver & NAV,Lemonade,45847
Wham!,Last Christmas,274288
Lil Nas & Jack Harlow,Industry Baby,70823
Camila Cabello & DaBaby,My Oh My,223185
Ed Sheeran,Bad Habits,250569
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),14783
Harry Styles,Late Night Talking,88033
Coi Leray,Players,69218
Chris Brown & Young Thug,Go Crazy,189910
Metro Boomin, The Weeknd & 21 Savage,Creepin',182625
Ed Sheeran,Eyes Closed,2597
Toosii,Favorite Song,201366
Harry Styles,Adore You,280247
Lil Uzi Vert,Just Wanna Rock,220437
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,132882
Lil Uzi Vert,Just Wanna Rock,201681
Morgan Wallen,You Proof,258617
SZA,Kill Bill,181165
Camila Cabello & DaBaby,My Oh My,195993
Gayle,abcdefu,247642
Billie Eilish,Happier Than Ever,223846
SZA,Kill Bill,64453
Justin Bieber & Quavo,Intentions,31080
Acraze & Cherish,Do It To It,174729
Ed Sheeran,Eyes Closed,46429
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,137253
Tate McRae,She's All I Wanna Be,168092
Dove Cameron,Boyfriend,217640
Miguel,Sure Thing,297625
Olivia Rodrigo,Deja Vu,206584
Lil Tjay & 6LACK,Calling My Phone,219496
Lewis Capaldi,Someone You Loved,108410
The Kid LAROI & Justin Bieber,Stay,9997
Lady Gaga & Ariana Grande,Rain On Me,213203
Farruko,Pepas,77010
Metro Boomin, The Weeknd & 21 Savage,Creepin',293764
The Killers,Mr Brightside,284601
Cardi B,Up,220441
Olivia Rodrigo,Traitor,124535
Coi Leray,Players,33870
Jose Feliciano,Feliz Navidad,268305
Nicki Minaj,Super Freaky Girl,203241
Joji,Glimpse Of Us,102397
Em Beihold,Numb Little Bug,257189
Libianca,People,277948
Harry Styles,As It Was,46200
Dua Lipa,Don't Start Now,187445
Farruko,Pepas,22823
Harry Styles,Late Night Talking,88458
Rihanna,Lift Me Up,257653
Cardi B & Megan Thee Stallion,WAP,7767
Stephen Sanchez,Until I Found You,177946
Olivia Rodrigo,Drivers License,127610
Dua Lipa,Dance The Night,47679
Lil Uzi Vert,Just Wanna Rock,106429
Lil Mosey,Blueberry Faygo,26789
The Weeknd & Ariana Grande,Save Your Tears,153583
Kelly Clarkson,Underneath The Tree,192420
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),96633
Drake & Future & Young Thug,Way 2 Sexy,19887
Saweetie & Doja Cat,Best Friend,122370
Stephen Sanchez,Until I Found You,262949
Tate McRae,She's All I Wanna Be,241280
SAINt JHN,Roses,187930
The Weeknd & Ariana Grande,Save Your Tears,299078
Harry Styles,As It Was,161438
Ariana Grande,Positions,229462
Toosii,Favorite Song,219972
Roddy Ricch,The Box,116800
Libianca,People,259827
Andy Williams,It's The Most Wonderful Time Of The Year,17367
The Kid LAROI & Justin Bieber,Stay,113967
Pop Smoke & Lil Baby & DaBaby,For The Night,231178
Stephen Sanchez,Until I Found You,234165
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,251755
Apache 207,Roller,94665
Fireboy DML & Ed Sheeran,Peru,213218
Morgan Wallen,Sand In My Boots,8906
Maneskin,Beggin',291045
Polo G,Rapstar,196978
Tate McRae,She's All I Wanna Be,250589
Olivia Rodrigo,Good 4 U,159103
Gabby Barrett & Charlie Puth,I Hope,39506
Miguel,Sure Thing,98879
Sam Smith & Kim Petras,Unholy,200925
Coi Leray,Players,193407
Justin Bieber & Quavo,Intentions,136885
Zach Bryan & Kacey Musgraves,I Remember Everything,96911
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,257012
Tate McRae,You Broke Me First,79811
Drake & 21 Savage,Rich Flex,287430
The Kid LAROI & Justin Bieber,Stay,216715
Tones & I,Dance Monkey,291559
Adele,Easy On Me,247816
Kelly Clarkson,Underneath The Tree,3647
Lil Tjay & 6LACK,Calling My Phone,182501
Bailey Zimmerman,Rock And A Hard Place,19334
Ed Sheeran,Eyes Closed,276409
Pop Smoke & Lil Baby & DaBaby,For The Night,85432
Camila Cabello & DaBaby,My Oh My,233496
Kelly Clarkson,Underneath The Tree,89587
Zach Bryan,Something In The Orange,144727
Dove Cameron,Boyfriend,244086
Future & Drake,Life Is Good,34260
Ed Sheeran,Bad Habits,135279
Miguel,Sure Thing,99763
Ariana Grande,Santa Tell Me,151141
Kate Bush,Running Up That Hill (A Deal With God),46954
DJ Ti.sto & Ava Max,The Motto,140546
Latto,Big Energy,102883
Doja Cat,Paint The Town Red,178195
Luke Combs,Forever After All,211146
The Ronettes,Sleigh Ride,158261
Lizzo,About Damn Time,241689
Bad Bunny,Titi me pregunto,229331
Giveon,Heartbreak Anniversary,187403
The Kid LAROI & Justin Bieber,Stay,244412
Luke Combs,Forever After All,290779
Ariana Grande,Positions,49656
Miguel,Sure Thing,173133
Maroon 5,Memories,135215
Chris Brown,Under The Influence,236817
Jack Harlow,First Class,199221
Future & Drake & Tems,WAIT FOR U,50540
Brenda Lee,Rockin' Around The Christmas Tree,182007
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),263937
Morgan Wallen,You Proof,234974
Oliver Tree & Robin Schulz,Miss You,49943
Giveon,Heartbreak Anniversary,256685
Lizzo,About Damn Time,83683
DaBaby & Roddy Ricch,Rockstar,84226
Gayle,abcdefu,89963
Drake,Toosie Slide,298174
Lewis Capaldi,Someone You Loved,191988
David Guetta & Bebe Rexha,I'm Good (Blue),218614
David Guetta & Bebe Rexha,I'm Good (Blue),90436
Elton John & Dua Lipa,Cold Heart,242569
Lewis Capaldi,Someone You Loved,234597
Future & Drake & Tems,WAIT FOR U,36418
Acraze & Cherish,Do It To It,212856
Elton John & Dua Lipa,Cold Heart,4248
Taylor Swift,Anti-Hero,202909
Ed Sheeran,Shivers,287924
Tate McRae,You Broke Me First,297663
Apache 207,Roller,46974
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,54843
Nicki Minaj & Ice Spice with Aqua,Barbie World,73847
Billie Eilish,What Was I Made For?,104947
Kodak Black,Super Gremlin,218817
Fifty Fifty,Cupid,173366
Morgan Wallen,Thought You Should Know,107448
The Kid LAROI,Without You,208023
Beyonce,Break My Soul,217863
Em Beihold,Numb Little Bug,214511
Future & Drake & Tems,WAIT FOR U,204270
Oliver Tree & Robin Schulz,Miss You,167520
Nathan Evans,Wellerman,5196
Morgan Wallen,Wasted On You,104992
Walker Hayes,Fancy Like,281213
Bobby Helms,Jingle Bell Rock,183524
Billie Eilish,Therefore I Am,34584
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,186577
Zach Bryan & Kacey Musgraves,I Remember Everything,210888
Luke Combs,The Kind of Love We Make,247955
DJ Ti.sto,The Business,216418
Morgan Wallen,Last Night,290202
Miley Cyrus,Midnight Sky,121356
Acraze & Cherish,Do It To It,91512
Lost Frequencies & Calum Scott,Where Are You Now,222402
Olivia Rodrigo,Drivers License,263762
Billie Eilish,What Was I Made For?,102696
Harry Styles,Late Night Talking,278574
Camila Cabello & DaBaby,My Oh My,148761
Maneskin,Beggin',232765
Drake & Future & Young Thug,Way 2 Sexy,132156
Tate McRae,She's All I Wanna Be,194979
Gunna,Fukumean,290090
The Weeknd & Ariana Grande,Die For You,141603
Maren Morris,The Bones,267861
DJ Ti.sto,The Business,92966
Apache 207,Roller,238675
SZA,Kill Bill,61314
Shouse,Love Tonight,184183
Morgan Wallen,Wasted On You,3708
BTS,Butter,183457
Billie Eilish,Therefore I Am,106659
Kelly Clarkson,Underneath The Tree,121299
Kelly Clarkson,Underneath The Tree,235874
David Guetta & Bebe Rexha,I'm Good (Blue),118516
The Weeknd & Ariana Grande,Save Your Tears,53883
Drake,Toosie Slide,203773
Trevor Daniel,Falling,263182
Lil Uzi Vert,Just Wanna Rock,81111
Morgan Wallen,Sand In My Boots,132517
Kodak Black,Super Gremlin,202090
Beyonce,Cuff It,38181
Lewis Capaldi,Before You Go,22095
Doja Cat,Vegas,112272
Drake & 21 Savage,Rich Flex,64062
Latto,Big Energy,261515
Lil Durk & J Cole,All My Life,84079
Camila Cabello & Ed Sheeran,Bam Bam,99086
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,41909
Lil Uzi Vert,Just Wanna Rock,28982
Ed Sheeran,Eyes Closed,60720
Justin Bieber & Chance The Rapper,Holy,256984
Lil Nas & Jack Harlow,Industry Baby,120363
Lil Tjay & 6LACK,Calling My Phone,226332
BTS,Dynamite,228796
Elton John & Dua Lipa,Cold Heart,14627
Drake & 21 Savage & Project Pat,Knife Talk,139707
Ariana Grande,Santa Tell Me,72933
Future & Drake & Tems,WAIT FOR U,161635
Imagine Dragons & JID,Enemy,187757
The Killers,Mr Brightside,242022
Polo G,Rapstar,227355
Kodak Black,Super Gremlin,226480
Miguel,Sure Thing,297024
Powfu & Beabadoobee,Death Bed,72405
Jelly Roll,Need A Favor,218109
Dove Cameron,Boyfriend,69645
Doja Cat & SZA,Kiss Me More,87294
Morgan Wallen,Sand In My Boots,214109
OneRepublic,I Ain't Worried,186607
Fifty Fifty,Cupid,162693
Dua Lipa,Break My Heart,61106
Drake & 21 Savage,Rich Flex,151719
Drake & Lil Durk,Laugh Now Cry Later,251841
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,5328
Morgan Wallen,Thinkin' Bout Me,118217
Future & Drake,Life Is Good,4851
Toosii,Favorite Song,231067
BTS,Dynamite,203417
Tones & I,Dance Monkey,250406
Dove Cameron,Boyfriend,246508
Powfu & Beabadoobee,Death Bed,11366
BTS,Butter,132046
Burl Ives,A Holly Jolly Christmas,177562
Apache 207,Roller,46541
Doja Cat & The Weeknd,You Right,149596
Rihanna,Lift Me Up,117679
Morgan Wallen,Thinkin' Bout Me,112095
